Timestamp	Business Name	Contact numbers	Business address	Email address	Web Address	Facebook Address	Service provided	Opening hours	Category	Path	LastUpdate Timestamp	Column 5	Column 6	Column 7	Column 8	Column 9	Column 10	Column 11	Column 12	Column 13	Column 14	Column 15	Column 16	Column 17	Column 18	Column 19	Column 20
07/10/2025 15:31:36	Cafe Blue		Bluewater Shopping City (3rd Floor), Zindabazar						Restaurant	cafe-blue																	
07/10/2025 15:31:36	Chiang Mai	0821 715072	Overseas Centre, Zindabazar						Restaurant	chiang-mai																	
07/10/2025 15:31:36	Chow King	0821 713651	Kazi Mansion, Zindabazar						Restaurant	chow-king																	
07/10/2025 15:31:36	Delhi Restaurant	0821 715596	Dupadighi						Restaurant	delhi-restaurant																	
07/10/2025 15:31:36	Diner King	0821 718647	Jallarpar Road, West Zindabazar						Restaurant	diner-king																	
07/10/2025 15:31:36	Exotica Restaurant	0821 813169	Foyez Ludhi Empire Jaflong Road, Mirabazar						Restaurant	exotica-restaurant																	
07/10/2025 15:31:36	Gram Bangla	0821 2830350, 0821 2830351	Jollarpar Road, Zindabazar						Restaurant	gram-bangla																	
07/10/2025 15:31:36	Helal Restaurant	01712303435	Fulertol Bazar						Restaurant	helal-restaurant																	
07/10/2025 15:31:36	Hiltown Restaurant	0821 716077	Telihaor						Restaurant	hiltown-restaurant																	
07/10/2025 15:31:36	Ishtikutum	0821 2831867, 01552422787	Blue Water Shopping City (4th floor), Zindabazar						Restaurant	ishtikutum																	
07/10/2025 15:31:36	Lunghu Rai Chinese	0821 722531	Manru Shopping Center, Chowhatta						Restaurant	lunghu-rai-chinese																	
07/10/2025 15:31:36	Midnight Moon		Ambarkhana, Airport Road						Restaurant	midnight-moon																	
07/10/2025 15:31:36	Nahar Hotel & Restaurant	0821 2831672, 01711388519	Ambarkhana Point						Restaurant	nahar-hotel-restaurant																	
07/10/2025 15:31:36	New Magdronus Fast Food & Biryani House	01711229898	Shahporan Road, Mirabazar						Restaurant	new-magdronus-fast-food-biryani-house																	
07/10/2025 15:31:36	Pizza Shop	0821 813802, 01719739350	39A Kumarpara						Restaurant	pizza-shop																	
07/10/2025 15:31:36	Rainbow Chinese	0821 723281	Mirboxtula						Restaurant	rainbow-chinese																	
07/10/2025 15:31:36	Real Taste Snacks	01711967307	8/9 Al Hammad Shopping &amp; Trade Center, Zindabazar						Restaurant	real-taste-snacks																	
07/10/2025 15:31:36	Rojoni Gondha Restaurant	0821 712326, 01731 724162	Airport Road, Airport Gate, Borosholla						Restaurant	rojoni-gondha-restaurant																	
07/10/2025 15:31:36	Sizzling Restaurant	0821 721835	Plot 2, Block D, Shahjalal Uposhohor						Restaurant	sizzling-restaurant																	
07/10/2025 15:31:36	Spicy		City Center (10th Flr), Zindabazar						Restaurant	spicy																	
07/10/2025 15:31:36	Taste of Bangol Restaurant	01711332376, 01711340948	Wahed View, East Zindabazar						Restaurant	taste-of-bangol-restaurant																	
07/10/2025 15:31:36	Unique Foods	0821 722278, 0821 715959	Zindabazar						Restaurant	unique-foods																	
07/10/2025 15:31:36	Ice Land		231 Latif Centre (1st Floor), Zindabazar						Restaurant	ice-land																	
07/10/2025 15:31:36	Sun Flower Fast Food		407-408 Kakoli Shopping Center (4th Floor), Zindabazar						Restaurant	sun-flower-fast-food																	
07/10/2025 15:31:36	Palki Restaurant	01785997799, 01785998800	Shohir Plaza, East Zindabazar						Restaurant	palki-restaurant																	
07/10/2025 15:31:36	Subway Shmoo	+880 821 2832129, 01728187727	Samira Complex, North Dupadigir Par, Sylhet						Restaurant	subway-shmoo																	
07/10/2025 15:31:36	New Ameer Restaurant	+880 1727581192, 01674476601	Airport Road, Airport Gate, Sylhet						Restaurant	new-ameer-restaurant																	
07/10/2025 15:31:36	Hotel Valley Garden	0821727602	Sylhet 						Restaurant	hotel-valley-garden																	
07/10/2025 15:31:36	Panshi Restaurant	01761152939	Jallarpar Road Zindabazar, Sylhet						Restaurant	panshi-restaurant																	
07/10/2025 15:31:36	World Recipe House	01714486440	Golapgonj, Dreamland Park, Hawapara Rd, Sylhet						Restaurant	world-recipe-house																	
07/10/2025 15:31:36	Hamadan Restaurant		3rd Floor, Al-Hamra Shopping City, Hazrat Shahjalal Rd, Sylhet						Restaurant	hamadan-restaurant																	
07/10/2025 15:31:36	Woondal	01717020505	Sylhet						Restaurant	woondal																	
07/10/2025 15:31:36	Royal Chef	01611723096	758 Lamabazar, Mirza Jangal Rd, Sylhet						Restaurant	royal-chef																	
07/10/2025 15:31:36	Kentucky Fried Chicken	09613777666	Barbhuiya Siddeque Plaza, Hazrat Shahjalal Rd, Sylhet						Restaurant	kentucky-fried-chicken																	
07/10/2025 15:31:36	Pizza Hut	0821720436	Hazrat Shahjalal Rd, Sylhet						Restaurant	pizza-hut																	
07/10/2025 15:31:36	Spicy Restaurant & Party Center	01714630060	City Center, Sylhet						Restaurant	spicy-restaurant-party-center																	
07/10/2025 15:31:36	Hot Spot	01955517070	Jallarpar Rd, Sylhet						Restaurant	hot-spot																	
07/10/2025 15:31:36	Tico Taco	01981981981	Sylhet - Sunamganj Hwy, Sylhet						Restaurant	tico-taco																	
07/10/2025 15:31:36	Peppers Restaurant & Party Center	0821710935	2, Azgor Square, Hawapara Road, Sylhet						Restaurant	peppers-restaurant-party-center																	
07/10/2025 15:31:36	Eatopia Restaurant	01617123321	Barutkhana Point, East Zindabazar, Sylhet						Restaurant	eatopia-restaurant																	
07/10/2025 15:31:36	Moshrafia Restaurant	01731645995	Bandar Bazar Rd, Sylhet						Restaurant	moshrafia-restaurant																	
07/10/2025 15:31:36	Yummy Hut	01675369050	Nayasarak Rd, Sylhet						Restaurant	yummy-hut																	
07/10/2025 15:31:36	Chick Chicken	01950333222	West Subidbazar, Sylhet						Restaurant	chick-chicken																	
07/10/2025 15:31:36	Porshi restaurant	01962702601	Sylhet						Restaurant	porshi-restaurant																	
07/10/2025 15:31:36	Anwara Restaurant		Rikabi Bazar Rd, Sylhet						Restaurant	anwara-restaurant																	
07/10/2025 15:31:36	Dinning Bus	+8801780198775	East Mirabazar, Dada Pir Rd, Sylhet						Restaurant	dinning-bus																	
07/10/2025 15:31:36	Sip Coffee	+8801711371118	Nayasarak Road, Sylhet						Restaurant	sip-coffee																	
07/10/2025 15:31:36	Big Bite	+8801732900666	Kumarpara, Sylhet						Restaurant	big-bite																	
07/10/2025 15:31:36	Bhujon Bari Restaurant	+8801793670 000	Jallarpar Road, Zindabazar, Sylhet						Restaurant	bhujon-bari-restaurant																	
07/10/2025 15:31:36	Kazi Asparagus Food Island	+880 1712317111	684 East Zindabazar, Sylhet	null	null	https://www.facebook.com/pages/category/Cafeteria/Kazi-Asparagus-Food-Island-Sylhet-405050886767327/		11:00am - 23:00pm	Restaurant	kazi-asparagus-food-island																	
07/10/2025 15:31:36	Royal Chef Restaurant & Party Center	+880 1972 723096	758, Royal Chef Restaurant & Party Center, Mirza Jangal Rd, Sylhet 		http://restaurant-10840.business.site/				Restaurant	royal-chef-restaurant-party-center																	
07/10/2025 15:31:36	Kebab Garden	+880 1766 008874	Al-Amin Complex, 2nd Floor, Hazrat Shahjalal Rd, Sylhet 		https://kebabgarden.business.site/				Restaurant	kebab-garden																	
07/10/2025 15:31:36	Platinum Lounge	+880 1710 272539	Kumarpara Complex, Kumarpara Rd, Sylhet 		http://www.facebook.com/PlatinumLoungeSylhet				Restaurant	platinum-lounge																	
07/10/2025 15:31:36	Zafran Restaurant	+880 1977 395925	ground floor, Zafran Restaurant, lovely complex, 61 Dargah Gate, Sylhet 						Restaurant	zafran-restaurant																	
07/10/2025 15:31:36	Food Garden Restaurant	+880 1733 054985	Food Garden Restaurant, Garden Tower, Shahjalal Bridge Link Road, Sylhet 						Restaurant	food-garden-restaurant																	
07/10/2025 15:31:36	Sizzler	+880 1612 438999	Sizzler, Darshan Deuri, Amborkhana 		https://sizzler-restaurant-restaurant.business.site/				Restaurant	sizzler																	
07/10/2025 15:31:36	Blue - Mango Restaurant	+880 1823 227822	Blue - Mango Restaurant, Dargah Gate, Sylhet 						Restaurant	blue-mango-restaurant																	
07/10/2025 15:31:36	Titanic Restaurant	+880 1711 347667	Titanic Restaurant, Ishak Complex, Sunamgonj Road, West, Sylhet 						Restaurant	titanic-restaurant																	
07/10/2025 15:31:36	Royal Dine	+880 1714 051777	Sahib Shopping Complex, Purbani Shopping Complex, Baruthkhana Rd, Sylhet 		https://www.facebook.com/royaldinebd				Restaurant	royal-dine																	
07/10/2025 15:31:36	Kababia Restaurant	+880 1997 877897	2nd Floor, K. K. Mansion, Beside Oasis Hospital, Bishawroad, Subhanighat 		https://m.facebook.com/KababiaBD/				Restaurant	kababia-restaurant																	
07/10/2025 15:31:36	New Langthurai Chinese Restaurant & Party Center	+880 1711 700331	4th, New Langthurai Chinese Restaurant & Party Center, Manru Shopping City, Sylhet 						Restaurant	new-langthurai-chinese-restaurant-party-center																	
07/10/2025 15:31:36	Kebabish Original	+880 1738 918314	E Dhopa Dighir Par, Sylhet 		https://www.facebook.com/KEBABISH-ORIGINAL-398176373656966				Restaurant	kebabish-original																	
07/10/2025 15:31:36	Fatema Restaurant	+880 1772 064021	Sarashpur Rd, Sylhet 						Restaurant	fatema-restaurant																	
07/10/2025 15:31:36	Cine Vibe restaurant	+880 1311 796186	Opposite Brac Bank, Baruthkhana Rd, Sylhet 		https://cinevibe-restaurant.business.site/?utm_source=gmb&utm_medium=referral				Restaurant	cine-vibe-restaurant																	
07/10/2025 15:31:36	New Mughal Masala	+880 1742 033333	1st Floor, New Mughal Masala, Rashid Emporium, Dargah Gate, Sylhet 						Restaurant	new-mughal-masala																	
07/10/2025 15:31:36	Swapnil Restaurant	+880 1712 249389	Hotel Polash Building, 1st Floor, Airport Road, Ambarkhana, Sylhet 						Restaurant	swapnil-restaurant																	
07/10/2025 15:31:36	Dhaka Restaurant	+880 1749 887887	Railway station road, Sylhet 		https://www.facebook.com/Dhaka.Cafe1980/				Restaurant	dhaka-restaurant																	
07/10/2025 15:31:36	Kazi Asparagus Food Island	+880 1712 317111	684 Purbo, Sylhet 						Restaurant	kazi-asparagus-food-island																	
07/10/2025 15:31:36	Kebab Cottage	+880 1745 544515	Kumarpara Rd, Sylhet 		http://facebook.com/kebabcottagesylhet				Restaurant	kebab-cottage																	
07/10/2025 15:31:36	Mandarin Chinese Garden & Party Center	+880 1704 172801	Chandrima Complex, Police Line Rd, Sylhet 						Restaurant	mandarin-chinese-garden-party-center																	
07/10/2025 15:31:36	MEATUP	+880 1972 787766	Niloy 5, Sylhet 						Restaurant	meatup																	
07/10/2025 15:31:36	Pach Bhai Restaurant	+880 1710 459607	Jallarpar Rd, Sylhet 						Restaurant	pach-bhai-restaurant																	
07/10/2025 15:31:36	Woondaal King Kebab	+880 1717 020505	East Zindabazar, Baruthkhana Rd, Sylhet 		http://woondaal.com/				Restaurant	woondaal-king-kebab																	
07/10/2025 15:31:36	Nawab's Kitchen	+880 1730 721734	7 Nayasarak Rd, Sylhet 		http://nawabkitchen.com/				Restaurant	nawabs-kitchen																	
07/10/2025 15:31:36	The Mad Grill	+880 1954 556677	Nayasarak Point, Manik Pir Road 		https://www.facebook.com/themadgrill/				Restaurant	the-mad-grill																	
07/10/2025 15:31:36	SEASONS Restaurant & Café	+880 1799 309539	Bihongo, 25/A Kazitula Rd, Sylhet 						Restaurant	seasons-restaurant-caf																	
07/10/2025 15:31:36	The Diner	+880 1312 264654	Level-6, The Diner, Al-Madani Tower, Sylhet 						Restaurant	the-diner																	
07/10/2025 15:31:36	Sky Dine Restaurant	+880 1759 443943	4th Floor, Sky Dine Restaurant, H. S. Tower, Waves-1 Dargah Gate, Sylhet 						Restaurant	sky-dine-restaurant																	
07/10/2025 15:31:36	Curry Royal	+880 1401 041177	Near Jama Masjid, Kumarpara Point, Sylhet 						Restaurant	curry-royal																	
07/10/2025 15:31:36	Shawarma House	+880 1825 398689	101, Kakoli Shopping Center 		https://www.facebook.coHawArmahOuSe.bd.sYlheT/				Restaurant	shawarma-house																	
07/10/2025 15:31:36	Panorama	01813474747	9th Floor, Akther Shopping city, Modina Market, Pathantula, Sylhet	panorama.sylhet@gmail.com		https://www.facebook.com/PANORAMASYL	Rooftop restaurant and Party Centre	11am to 11pm	Restaurant	panorama																	
07/10/2025 15:31:36	Yokoso	#ERROR!	2nd floor, Al-Madani Tower, Sylhet 				Yokoso provides a superior Pan Asian dining experience along with a wide selection of quality spices and flawless service in a tastefully contemporary environment. As part of its commitment to providing the best dining experience, Yokoso places a strong emphasis on both flavorsome food and a lovely setting. By focusing on the flavors of food and merging traditional Asian techniques with a splash of modern aesthetics, the chef's distinctive style and innovation assure a delicious compliment to the regional palates and climate.	12:30-11 pm	Restaurant	yokoso																	
07/10/2025 15:31:36	Inayah's Cafe & Restaurant	#ERROR!	Tamabil road, BIDC Point,Khadim Para,Shahporan, Shahporan Rd, Sylhet 				Inayah's Cafe & Restaurant, our dream was to bring a place where you can enjoy your meal in a toxic free environment, away from city pollution. We planned to make it simple tiny restaurant but we were not satisfied with it as a consequence of our dissatisfaction here we are!. A big place with an outdoor restaurant where you can enjoy from a sip of coffee to a full meal anytime from 12 pm-10:30 pm.	12-10:30 pm	Restaurant	inayahs-cafe-restaurant																	
07/10/2025 15:31:36	Qabab Garden	#ERROR!	Al-Amin Complex, 2nd Floor, Hazrat Shahjalal Rd, Sylhet 		https://kebabgardenbd.com/		We are the only restaurant is Sylhet Division who is serving Original UK style Beef Doner Kebab. We also serve Chicken Doner Kebab. We have many types of Kebabs in our menu. We also do Tandoori Chicken, Grilled Chicken, Pizza and many more. Check our menu for full details.	12-11 pm	Restaurant	qabab-garden																	
07/10/2025 15:31:36	Sylhet Dine	#ERROR!	Sylhet 						Restaurant	sylhet-dine																	
07/10/2025 15:31:36	Unoon Restaurant	#ERROR!	Sylhet 					12-11 pm	Restaurant	unoon-restaurant																	
07/10/2025 15:31:36	Sylhet Nights	07944 705155	81(c Cavell St, London E1 2BQ				A kitchen packed with vigour and energy, Sylhet Nights is far from your ordinary South Asian takeaway. From its mouth watering and incomparable curries to its specialised innovations like 'The Jal'Crazy Burger', Sylhet Nights is an eccentric and original fusion kitchen in its truest form. The takeaway serves traditional and authentic cuisine like no other, with customers rejoicing In its excellence; one saying that its signature dishes are delectable to say the least. Based in the heart of Whitechapel, Sylhet Nights has quickly become a staple establishment And has acquired a vast base of loyal, regular guests. Visit Sylhet Nights soon if you are longing for your desi cravings to be fulfilled.	6 pm-12 am	Restaurant	sylhet-nights																	
07/10/2025 15:31:36	SEASONS Restaurant & Cafe	#ERROR!	Bihongo, 25/A Kazitula Rd, Sylhet 				SEASONS Restaurant & Cafe is a Continental & Indian Contemporary Fusion Restaurant located in the heart of Sylhet City at Bihongo 25/A, Nayasarak.	12-11 pm	Restaurant	seasons-restaurant-cafe																	
07/10/2025 15:31:36	Casablanca Restaurant	#ERROR!	Star Pacific Building, Dargah Gate, Sylhet 		http://www.hotelstarpacific.com/			Open 24 hours	Restaurant	casablanca-restaurant																	
07/10/2025 15:31:36	Rain Terrace | Best Italian Restaurant in Sylhet	#ERROR!	Kashish, 7 Nayasarak (Above, Sylhet 		https://www.facebook.com/rainterrace		Looking to savor the finest Italian and Mexican cuisine in Sylhet? Look no further than Rain Terrace, the ultimate culinary destination. Indulge in a symphony of flavors as we artfully blend traditional recipes with innovative techniques. With our diverse menu, delightful ambiance, and impeccable service, Rain Terrace guarantees an unforgettable dining experience. Embark on a gastronomic journey like no other and discover the perfect fusion of Italian and Mexican delights. Come and relish a culinary paradise at Rain Terrace in Sylhet!	12-11 pm	Restaurant	rain-terrace-best-italian-restaurant-in-sylhet																	
